name,node_code,node_type,owner,province,latitude,longitude,planning_region,sources,notes
"Dundas Street JCT",ON_DST_JCT,JCT,HONI,ON,43.000764,-81.189624,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Domtar Dryden TS",ON_DTD_ISS,ISS,HONI,ON,49.782610,-92.851000,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Duart TS",ON_DUA_DSS,DSS,HONI,ON,42.541784,-81.795879,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Duart JCT",ON_DUA_JCT,JCT,HONI,ON,42.541202,-81.795090,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Dufferin TS",ON_DUF_DSS,DSS,HONI,ON,43.661025,-79.435561,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Dufferin JCT",ON_DUF_JCT,JCT,HONI,ON,43.670477,-79.439540,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Dupont JCT",ON_DUP_JCT,JCT,HONI,ON,42.900392,-82.428806,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Devizes JCT",ON_DVZ_JCT,JCT,HONI,ON,43.168473,-81.227990,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Dymond TS",ON_DYM_DSS,DSS,HONI,ON,47.517822,-79.702597,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Dyno Nobel TS",ON_DYN_ISS,ISS,HONI,ON,44.659825,-75.601385,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Eacom Nairn Centre TS",ON_EAC_ISS,ISS,HONI,ON,46.340185,-81.598435,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Eacom Nairn Centre JCT",ON_EAC_JCT,JCT,HONI,ON,46.339858,-81.598122,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ear Falls TS",ON_EAF_DSS,DSS,HONI,ON,50.629918,-93.222479,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Easton JCT",ON_EAS_JCT,JCT,HONI,ON,44.806646,-75.844889,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Easton Yule JCT",ON_EAY_JCT,JCT,HONI,ON,44.808871,-75.841399,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Echo Bay Aquarius JCT",ON_ECH_JCT,JCT,HONI,ON,48.579908,-80.906555,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ecstall JCT",ON_ECS_JCT,JCT,HONI,ON,48.546284,-81.091705,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Eddy Tap A JCT",ON_EDA_JCT,JCT,HONI,ON,46.276052,-81.775420,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Edgeware TS",ON_EDG_DSS,DSS,HONI,ON,42.797131,-81.152200,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Edgeware JCT",ON_EDG_JCT,JCT,HONI,ON,42.805624,-81.160783,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Eddy Tap JCT",ON_EDT_JCT,JCT,HONI,ON,46.277311,-81.776932,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Egmondville SWS",ON_EGM_SWS,SWS,HONI,ON,43.540628,-81.375146,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ellwood JCT",ON_ELD_JCT,JCT,HONI,ON,45.371671,-75.644579,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Elgin TS",ON_ELG_DSS,DSS,HONI,ON,43.257745,-79.862019,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Elgin JCT",ON_ELG_JCT,JCT,HONI,ON,44.662960,-76.300545,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Elk Lake JCT",ON_ELK_JCT,JCT,HONI,ON,47.738351,-80.346486,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Elliot Lake TS",ON_ELL_DSS,DSS,HONI,ON,46.397938,-82.654920,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Elliot Lake JCT",ON_ELL_JCT,JCT,HONI,ON,46.395232,-82.654847,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ellesmere TS",ON_ELM_DSS,DSS,HONI,ON,43.777989,-79.220924,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ellesmere JCT",ON_ELM_JCT,JCT,HONI,ON,43.778484,-79.219909,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ellwood MTS",ON_ELW_DSS,DSS,HONI,ON,45.372038,-75.646172,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ellwood MTS JCT",ON_ELW_JCT,JCT,HONI,ON,45.371671,-75.644579,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Elmira TS",ON_EMA_DSS,DSS,HONI,ON,43.615499,-80.555660,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Enbridge Bryanston TS",ON_ENB_ISS,ISS,HONI,ON,43.145014,-81.211804,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Enbridge PL Card TS",ON_ENC_ISS,ISS,HONI,ON,44.809817,-75.438505,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Enfield TS",ON_ENF_DSS,DSS,HONI,ON,43.986363,-78.842815,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ","In-service 2020"
"Enbridge PL Hilt TS",ON_ENH_ISS,ISS,HONI,ON,44.111523,-77.778542,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Energy Inc(Cam) MTS#1",ON_ENI_DSS,DSS,HONI,ON,43.399135,-80.317295,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Enbridge Keyser TS",ON_ENK_ISS,ISS,HONI,ON,43.038245,-81.742950,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ennisbrook JCT",ON_ENN_JCT,JCT,HONI,ON,42.924889,-82.006043,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Espanola A JCT",ON_EPA_JCT,JCT,HONI,ON,46.275822,-81.777595,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Esplanade TS",ON_EPL_DSS,DSS,HONI,ON,43.647481,-79.367277,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Erco JCT",ON_ERC_JCT,JCT,HONI,ON,48.351075,-89.222148,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Erindale TS",ON_ERD_DSS,DSS,HONI,ON,43.580297,-79.670600,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Erindale JCT",ON_ERD_JCT,JCT,HONI,ON,43.581252,-79.667084,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"ERG Resources TS",ON_ERG_ISS,ISS,HONI,ON,48.537167,-81.085910,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"ERG Resources JCT",ON_ERG_JCT,JCT,HONI,ON,48.542094,-81.112068,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Erieau WF GS",ON_ERI_GSS,GSS,HONI,ON,42.387733,-82.093143,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Erieau WF JCT",ON_ERI_JCT,JCT,HONI,ON,42.388054,-82.094746,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Echo River DS",ON_ERV_DSS,DSS,HONI,ON,46.520776,-83.995771,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Echo River JCT",ON_ERV_JCT,JCT,HONI,ON,46.524322,-83.995505,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Essa TS",ON_ESA_TSS,TSS,HONI,ON,44.354598,-79.815549,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"East Lake St. Clair GS",ON_ESC_GSS,GSS,HONI,ON,42.544866,-82.287998,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"East Lake St. Clair JCT",ON_ESC_JCT,JCT,HONI,ON,42.545475,-82.288062,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Espanola TS",ON_ESP_DSS,DSS,HONI,ON,46.274502,-81.777461,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Espanola GS",ON_ESP_GSS,GSS,HONI,ON,46.270060,-81.769012,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Espanola JCT",ON_ESP_JCT,JCT,HONI,ON,46.287609,-81.772214,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"ESWF GS",ON_ESW_GSS,GSS,HONI,ON,42.896727,-80.713684,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"ESWF JCT",ON_ESW_JCT,JCT,HONI,ON,42.897046,-80.713614,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Essex TS",ON_ESX_DSS,DSS,HONI,ON,42.289605,-82.984180,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ethel Lake JCT",ON_ETH_JCT,JCT,HONI,ON,46.421958,-81.356101,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Eton DS",ON_ETO_DSS,DSS,HONI,ON,49.819785,-92.980444,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Eton JCT",ON_ETO_JCT,JCT,HONI,ON,49.820204,-92.980201,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Etruscan Enterprise TS",ON_ETR_ISS,ISS,HONI,ON,51.496355,-90.347614,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Etruscan JCT",ON_ETR_JCT,JCT,HONI,ON,51.445111,-90.345511,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Evergreen SWS",ON_EVG_SWS,SWS,HONI,ON,43.121047,-81.581080,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Everett TS",ON_EVT_DSS,DSS,HONI,ON,44.202441,-79.901979,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Everett JCT",ON_EVT_JCT,JCT,HONI,ON,44.202083,-79.901140,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"East Windsor GS",ON_EWI_GSS,GSS,HONI,ON,42.324887,-82.999724,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Enbridge Westover N TS",ON_EWN_ISS,ISS,HONI,ON,43.335774,-80.097094,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Enbridge Westover S TS",ON_EWS_ISS,ISS,HONI,ON,43.328777,-80.092349,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Extender Min. JCT",ON_EXT_JCT,JCT,HONI,ON,47.835027,-80.480720,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fauquier DS",ON_FAU_DSS,DSS,HONI,ON,49.302777,-81.988504,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fauquier JCT",ON_FAU_JCT,JCT,HONI,ON,49.303439,-81.988355,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fairbank TS",ON_FBK_DSS,DSS,HONI,ON,43.702316,-79.442970,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fibre JCT",ON_FBR_JCT,JCT,HONI,ON,43.096885,-79.201443,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fairchild TS",ON_FCD_DSS,DSS,HONI,ON,43.783143,-79.419720,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ford Annex MTS",ON_FDA_ISS,ISS,HONI,ON,42.316582,-82.995451,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ford Essex TS",ON_FDE_ISS,ISS,HONI,ON,42.294651,-82.934958,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ford Essex JCT",ON_FDE_JCT,JCT,HONI,ON,42.292548,-82.938072,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ford Oakville TS",ON_FDO_ISS,ISS,HONI,ON,43.486374,-79.661059,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ford Windsor MTS",ON_FDW_ISS,ISS,HONI,ON,42.316568,-82.995490,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fergus TS",ON_FGS_DSS,DSS,HONI,ON,43.705697,-80.339000,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fergus JCT",ON_FGS_JCT,JCT,HONI,ON,43.705175,-80.337901,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Finch TS",ON_FIN_DSS,DSS,HONI,ON,43.754558,-79.535253,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Finch JCT",ON_FIN_JCT,JCT,HONI,ON,43.755065,-79.536443,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Flakeboard TS",ON_FKB_ISS,ISS,HONI,ON,46.519767,-84.414005,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Falconbridge 61 JCT",ON_FL6_JCT,JCT,HONI,ON,46.584400,-80.812112,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Falconbridge T2R TS",ON_FLB_ISS,ISS,HONI,ON,46.591606,-80.819815,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Falconbridge JCT",ON_FLB_JCT,JCT,HONI,ON,46.579681,-80.830926,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fallowfield MTS",ON_FLF_DSS,DSS,HONI,ON,45.275091,-75.807347,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fallowfield JCT",ON_FLF_JCT,JCT,HONI,ON,45.275321,-75.806721,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fournier JCT",ON_FOU_JCT,JCT,HONI,ON,49.015223,-81.113354,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Freeport SWS",ON_FPT_SWS,SWS,HONI,ON,43.423015,-80.433857,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ford JCT",ON_FRD_JCT,JCT,HONI,ON,43.482427,-79.659386,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fort Frances JCT",ON_FRF_JCT,JCT,HONI,ON,48.635341,-93.402285,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fort Frances TS",ON_FRF_TSS,TSS,HONI,ON,48.619169,-93.401500,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Forgie JCT",ON_FRG_JCT,JCT,HONI,ON,49.734149,-94.911040,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Forest Jura DS",ON_FRJ_DSS,DSS,HONI,ON,43.089833,-81.970925,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Forest Lea DS",ON_FRL_DSS,DSS,HONI,ON,45.832117,-77.218958,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Forest Lea JCT",ON_FRL_JCT,JCT,HONI,ON,45.830235,-77.227151,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fort Frances MTS",ON_FRM_DSS,DSS,HONI,ON,48.619686,-93.402803,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Frontenac TS",ON_FRO_DSS,DSS,HONI,ON,44.258838,-76.498810,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fort William TS",ON_FRW_DSS,DSS,HONI,ON,48.373888,-89.259773,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Festival MTS #1",ON_FST_DSS,DSS,HONI,ON,43.349442,-81.014183,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Festival MTS #1 JCT",ON_FST_JCT,JCT,HONI,ON,43.349686,-81.013277,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Fitzroy JCT",ON_FTZ_JCT,JCT,HONI,ON,45.459863,-76.232581,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gage TS",ON_GAG_DSS,DSS,HONI,ON,43.262019,-79.821020,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gage JCT",ON_GAG_JCT,JCT,HONI,ON,43.261906,-79.822352,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Galetta JCT",ON_GAL_JCT,JCT,HONI,ON,45.378697,-76.319200,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gamble H9A JCT",ON_GAM_JCT,JCT,HONI,ON,45.515052,-75.422995,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gardiner TS",ON_GAR_DSS,DSS,HONI,ON,44.241586,-76.565978,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gardiner STR 44 JCT",ON_GAR_JCT,JCT,HONI,ON,44.275469,-76.647168,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gerdau A. Whitby TS",ON_GAW_ISS,ISS,HONI,ON,43.856221,-78.907597,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gerrard TS",ON_GER_DSS,DSS,HONI,ON,43.663769,-79.355163,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gerrard JCT",ON_GER_JCT,JCT,HONI,ON,43.664669,-79.357226,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gibson JCT",ON_GIB_JCT,JCT,HONI,ON,43.094943,-79.215957,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Goulais JCT",ON_GLA_JCT,JCT,HONI,ON,46.612941,-84.478726,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Goulais SWS",ON_GLA_SWS,SWS,HONI,ON,46.612520,-84.479490,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Goulais Bay TS",ON_GLB_DSS,DSS,HONI,ON,46.750881,-84.360058,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gold Centre JCT",ON_GLC_JCT,JCT,HONI,ON,48.475900,-81.261529,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Glanford JCT",ON_GLF_JCT,JCT,HONI,ON,43.180270,-79.873877,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Glengrove TS",ON_GLG_DSS,DSS,HONI,ON,43.719390,-79.400574,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gull Lake North JCT",ON_GLN_JCT,JCT,HONI,ON,48.150473,-80.017319,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Glenorchy MTS #1",ON_GLO_DSS,DSS,HONI,ON,43.498772,-79.762166,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Glenorchy JCT",ON_GLO_JCT,JCT,HONI,ON,43.499360,-79.763104,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Golden Patricia JCT",ON_GLP_JCT,JCT,HONI,ON,51.224786,-91.092388,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gull Lake South JCT",ON_GLS_JCT,JCT,HONI,ON,48.143166,-80.017474,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gormley JCT",ON_GML_JCT,JCT,HONI,ON,43.939499,-79.391658,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"G.M. St. Cath TS",ON_GMS_ISS,ISS,HONI,ON,43.138169,-79.188747,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"G.M. Windsor MTS",ON_GMW_ISS,ISS,HONI,ON,42.306525,-82.996736,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gretna JCT",ON_GNA_JCT,JCT,HONI,ON,44.203715,-76.968111,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Glendale TS",ON_GND_DSS,DSS,HONI,ON,43.142535,-79.197690,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Glendale JCT",ON_GND_JCT,JCT,HONI,ON,43.142788,-79.196703,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Goderich TS",ON_GOD_DSS,DSS,HONI,ON,43.730661,-81.691761,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gosfield GS",ON_GOS_GSS,GSS,HONI,ON,42.129439,-82.714278,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gosfield GS JCT",ON_GOS_JCT,JCT,HONI,ON,42.129492,-82.714855,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Grand Bend East DS",ON_GRB_DSS,DSS,HONI,ON,43.254777,-81.613090,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Grand Bend East JCT",ON_GRB_JCT,JCT,HONI,ON,43.254585,-81.613119,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Grand GS",ON_GRD_GSS,GSS,HONI,ON,42.954078,-80.025914,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Grand JCT",ON_GRD_JCT,JCT,HONI,ON,42.954078,-80.025914,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Greely DS",ON_GRE_DSS,DSS,HONI,ON,45.263494,-75.516433,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Greely JCT",ON_GRE_JCT,JCT,HONI,ON,45.262920,-75.516317,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Greenfield Energy GS",ON_GRF_GSS,GSS,HONI,ON,42.769724,-82.453246,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Greenfield Interface JCT",ON_GRF_JCT,JCT,HONI,ON,42.791292,-82.461227,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Greenwich WF GS",ON_GRH_GSS,GSS,HONI,ON,48.760331,-88.766700,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Greenwich WF GS JCT",ON_GRH_JCT,JCT,HONI,ON,48.753818,-88.630338,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Grant JCT",ON_GRT_JCT,JCT,HONI,ON,46.448986,-79.857469,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gervais JCT",ON_GRV_JCT,JCT,HONI,ON,46.558788,-80.905079,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Goreway TS",ON_GRW_DSS,DSS,HONI,ON,43.763792,-79.696414,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Goreway JCT",ON_GRW_JCT,JCT,HONI,ON,43.739532,-79.662954,Ontario,"name:281, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
