name,node_code,node_type,owner,province,latitude,longitude,planning_region,sources,notes
"John Hart GS",BC_JHT_GSS,GSS,"BC Hydro",BC,50.042998,-125.310392,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"John Lawson",BC_JLN_DSS,DSS,"BC Hydro",BC,49.327552,-123.161090,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Jimmie Creek GS",BC_JMC_GSS,GSS,"BC Hydro",BC,50.604008,-124.024891,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Jamie Creek GS",BC_JME_GSS,GSS,"BC Hydro",BC,50.828210,-123.056820,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Joseph Creek",BC_JOE_DSS,DSS,"BC Hydro",BC,49.536638,-115.755210,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Jordan River GS",BC_JOR_DFS,DFS,"BC Hydro",BC,48.429655,-124.052251,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Jinglepot,BC_JPT_DSS,DSS,"BC Hydro",BC,49.171795,-124.021431,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Joe Riche",BC_JRH_DSS,DSS,FortisBC,BC,49.869823,-119.332099,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"James Richardson",BC_JRI_DSS,DSS,"BC Hydro",BC,49.305479,-123.065636,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"James Richardson JCT",BC_JRI_JCT,JCT,"BC Hydro",BC,49.306046,-123.066388,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Jeune Landing",BC_JUL_DSS,DSS,"BC Hydro",BC,50.440537,-127.495281,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kaledon,BC_KAL2_DSS,DSS,FortisBC,BC,49.393585,-119.606329,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kalum,BC_KAL_DSS,DSS,"BC Hydro",BC,54.519438,-128.616892,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kaslo,BC_KAS_DSS,DSS,FortisBC,BC,49.905893,-116.915728,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kimberley,BC_KBY_DSS,DSS,"BC Hydro",BC,49.663775,-115.961183,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kwoiek Creek GS",BC_KCH_GSS,GSS,"BC Hydro",BC,50.105063,-121.567135,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kootenay Canal GS",BC_KCL_GSS,GSS,FortisBC,BC,49.453258,-117.517897,"British Columbia","name:200, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kennedy,BC_KDS_DSS,DSS,"BC Hydro",BC,55.070415,-122.788399,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kent,BC_KEN_DSS,DSS,"BC Hydro",BC,49.247641,-121.783499,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kent JCT",BC_KEN_JCT,JCT,"BC Hydro",BC,49.176331,-121.773975,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Keremeos,BC_KER_DSS,DSS,FortisBC,BC,49.204088,-119.828425,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kettle Valley",BC_KET_DSS,DSS,FortisBC,BC,49.048282,-118.933942,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Keogh,BC_KGH_DSS,DSS,"BC Hydro",BC,50.604167,-127.291702,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kwoen,BC_KGP_ISS,ISS,"BC Hydro",BC,55.382734,-121.704628,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kwoen JCT",BC_KGP_JCT,JCT,"BC Hydro",BC,55.501540,-121.619395,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kicking Horse",BC_KHS_DSS,DSS,"BC Hydro",BC,51.281768,-116.994352,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kidd #1",BC_KI1_DSS,DSS,"BC Hydro",BC,49.205311,-123.116046,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kidd #2",BC_KI2_DSS,DSS,"BC Hydro",BC,49.198157,-123.115357,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Encana 9-27",BC_KIS_ISS,ISS,"BC Hydro",BC,55.877658,-120.560488,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kitimat,BC_KIT_DSS,DSS,"BC Hydro",BC,55.443113,-129.428050,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kokish GS",BC_KKS_GSS,GSS,"BC Hydro",BC,50.519857,-126.875511,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
PetroCan,BC_KLC_DSS,DSS,"BC Hydro",BC,58.627855,-122.252556,Alberta,"name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"PetroCan JCT",BC_KLC_JCT,JCT,"BC Hydro",BC,58.628323,-122.252587,Alberta,"name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kelly Lake",BC_KLY_DSS,DSS,"BC Hydro",BC,51.024755,-121.739126,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kemess Mine",BC_KMI_DSS,DSS,"BC Hydro",BC,56.994182,-126.758290,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kemano GS",BC_KMO_GSS,GSS,"BC Hydro",BC,53.563171,-127.942556,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kraft GS",BC_KRA_GSS,GSS,FortisBC,BC,49.336056,-117.727550,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Koksilah,BC_KSH_DSS,DSS,"BC Hydro",BC,48.761223,-123.711786,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Koksilah JCT",BC_KSH_JCT,JCT,"BC Hydro",BC,48.735276,-123.719458,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Keating,BC_KTG_DSS,DSS,"BC Hydro",BC,48.566978,-123.412041,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kokish TS",BC_KTS_TSS,TSS,"BC Hydro",BC,50.519997,-126.875496,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kamwood,BC_KWD_DSS,DSS,"BC Hydro",BC,50.685790,-120.399903,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kwalsa,BC_KWL_TSS,TSS,"BC Hydro",BC,49.759520,-122.205792,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lajoie GS",BC_LAJ_DFS,DFS,"BC Hydro",BC,50.839720,-122.855890,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Chetwynd GS",BC_LAP_GSS,GSS,"BC Hydro",BC,55.723487,-121.565045,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lake Buntzen GS",BC_LB1_DFS,DFS,"BC Hydro",BC,49.370560,-122.873592,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lake Buntzen #2",BC_LB2_GSS,GSS,"BC Hydro",BC,49.370567,-122.873524,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Long Beach",BC_LBH_DSS,DSS,"BC Hydro",BC,48.996652,-125.583442,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lower Bonnington GS",BC_LBO_GSS,GSS,FortisBC,BC,49.461709,-117.500425,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lions Bay",BC_LBY_DSS,DSS,"BC Hydro",BC,49.453481,-123.237851,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lions Bay JCT",BC_LBY_JCT,JCT,"BC Hydro",BC,49.453735,-123.237488,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Line Creek Coal",BC_LCC_ISS,ISS,"BC Hydro",BC,49.884134,-114.850924,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Line Creek Coal JCT",BC_LCC_JCT,JCT,"BC Hydro",BC,49.875161,-114.885353,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lower Clowhom GS",BC_LCH_GSS,GSS,"BC Hydro",BC,49.817606,-123.397341,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Neptune Bulk Terminal",BC_LCS_ISS,ISS,"BC Hydro",BC,49.305387,-123.042114,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Neptune Bulk Terminal JCT",BC_LCS_JCT,JCT,"BC Hydro",BC,49.306482,-123.040720,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lake Cowichan",BC_LCW_DSS,DSS,"BC Hydro",BC,48.821405,-124.058483,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ladore Falls GS",BC_LDR_GSS,GSS,"BC Hydro",BC,50.017035,-125.390946,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Ladysmith,BC_LDY_DSS,DSS,"BC Hydro",BC,48.983384,-123.815206,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ladysmith JCT",BC_LDY_JCT,JCT,"BC Hydro",BC,48.975181,-123.815568,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"FA Lee TS",BC_LEE_TSS,TSS,FortisBC,BC,49.906798,-119.347162,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lafarge #1",BC_LF1_ISS,ISS,"BC Hydro",BC,49.158997,-123.006735,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lafarge #2",BC_LF2_ISS,ISS,"BC Hydro",BC,50.660602,-120.063122,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lafarge #2 JCT",BC_LF2_JCT,JCT,"BC Hydro",BC,50.662711,-120.062908,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Tolko Lignum",BC_LGW_DSS,DSS,"BC Hydro",BC,52.158094,-122.180765,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Tolko Lignum JCT",BC_LGW_JCT,JCT,"BC Hydro",BC,52.156562,-122.175516,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lornex Low Level Dam",BC_LLD_ISS,ISS,"BC Hydro",BC,50.557952,-121.192835,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lamont GS",BC_LMN_GSS,GSS,"BC Hydro",BC,49.568962,-122.344598,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lehigh Heidelberg",BC_LNH_ISS,ISS,"BC Hydro",BC,49.142422,-123.020825,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lehigh Heidelberg JCT",BC_LNH_JCT,JCT,"BC Hydro",BC,49.142065,-123.017287,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Long Lake GS",BC_LNL_GSS,GSS,"BC Hydro",BC,56.062314,-130.018495,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Long Lake",BC_LNT_DSS,DSS,"BC Hydro",BC,56.004113,-129.942502,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Lougheed,BC_LOH_DSS,DSS,"BC Hydro",BC,49.260397,-122.965483,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lougheed JCT",BC_LOH_JCT,JCT,"BC Hydro",BC,49.260410,-122.964389,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lantic Real Property",BC_LRP_ISS,ISS,"BC Hydro",BC,49.143368,-123.011861,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lantic Real Property JCT",BC_LRP_JCT,JCT,"BC Hydro",BC,49.143453,-123.010834,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Lantzville,BC_LTZ_DSS,DSS,"BC Hydro",BC,49.226638,-124.074971,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lantzville JCT",BC_LTZ_JCT,JCT,"BC Hydro",BC,49.225769,-124.075530,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lumby #2",BC_LU2_ISS,ISS,"BC Hydro",BC,50.228009,-119.014352,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lumby #2 JCT",BC_LU2_JCT,JCT,"BC Hydro",BC,50.228530,-119.014406,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lynn Valley",BC_LYN_DSS,DSS,"BC Hydro",BC,49.328014,-123.044226,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Marion 3 Creek GS",BC_M3C_GSS,GSS,"BC Hydro",BC,49.234215,-125.356863,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Marion 3 Creek JCT",BC_M3C_JCT,JCT,"BC Hydro",BC,49.236007,-125.357233,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mamquam GS",BC_MAM_GSS,GSS,"BC Hydro",BC,49.721443,-123.091894,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mamquam JCT",BC_MAM_JCT,JCT,"BC Hydro",BC,49.701735,-123.146645,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Mainwaring,BC_MAN_DSS,DSS,"BC Hydro",BC,49.226829,-123.079088,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mascot Mines",BC_MAS_ISS,ISS,FortisBC,BC,49.369976,-120.022661,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mica GS",BC_MCA_GSS,GSS,"BC Hydro",BC,52.075872,-118.570515,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"McCulloch Creek",BC_MCK_DSS,DSS,"BC Hydro",BC,51.647648,-118.532183,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"McCulloch Creek JCT",BC_MCK_JCT,JCT,"BC Hydro",BC,51.642584,-118.532823,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"McMahon GS",BC_MCM_GSS,GSS,"BC Hydro",BC,56.146330,-120.671073,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"McMahon JCT",BC_MCM_JCT,JCT,"BC Hydro",BC,56.149636,-120.666293,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Meridian,BC_MDN_DSS,DSS,"BC Hydro",BC,49.309694,-122.806744,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Meziadin,BC_MEZ_DSS,DSS,"BC Hydro",BC,56.108431,-129.382914,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Meziadin JCT",BC_MEZ_JCT,JCT,"BC Hydro",BC,56.109334,-129.382598,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Morfee,BC_MFE_DSS,DSS,"BC Hydro",BC,55.319491,-123.112472,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"McMahon Gas Plant",BC_MGP_ISS,ISS,"BC Hydro",BC,56.144208,-120.668918,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Marguerite,BC_MGT_DSS,DSS,"BC Hydro",BC,52.500932,-122.428236,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Marguerite JCT",BC_MGT_JCT,JCT,"BC Hydro",BC,52.501055,-122.424297,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Methanex,BC_MHX_ISS,ISS,"BC Hydro",BC,54.025899,-128.683904,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ","Location approximate"
Murphy,BC_MHY_DSS,DSS,"BC Hydro",BC,49.037555,-123.886247,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Murphy JCT",BC_MHY_JCT,JCT,"BC Hydro",BC,49.037696,-123.885553,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Merritt Green GS",BC_MIG_GSS,GSS,"BC Hydro",BC,50.097098,-120.795714,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Minette,BC_MIN_DSS,DSS,"BC Hydro",BC,54.032377,-128.709788,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Mission,BC_MIS_DSS,DSS,"BC Hydro",BC,49.140856,-122.316807,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mission JCT",BC_MIS_JCT,JCT,"BC Hydro",BC,49.140243,-122.316309,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Meikle GS",BC_MKL_GSS,GSS,"BC Hydro",BC,55.285560,-121.469056,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Meikle SWS",BC_MKT_SWS,SWS,"BC Hydro",BC,55.262638,-121.495056,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mount Lehman",BC_MLE_DSS,DSS,"BC Hydro",BC,49.068673,-122.391564,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
McLellan,BC_MLN_DSS,DSS,"BC Hydro",BC,49.098957,-122.682448,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Moose Lake GS",BC_MLW_GSS,GSS,"BC Hydro",BC,55.285633,-121.298571,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Moose Lake JCT",BC_MLW_JCT,JCT,"BC Hydro",BC,55.279007,-121.385539,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mount Milligan",BC_MML_DSS,DSS,"BC Hydro",BC,55.109972,-124.021751,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Conuma Coal",BC_MNK_ISS,ISS,"BC Hydro",BC,55.393035,-121.816612,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Conuma Coal JCT",BC_MNK_JCT,JCT,"BC Hydro",BC,55.496612,-121.614299,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Monashee,BC_MON_DSS,DSS,"BC Hydro",BC,49.920452,-118.147711,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mount Pleasant",BC_MPT_DSS,DSS,"BC Hydro",BC,49.265491,-123.111687,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Murrary River Coal",BC_MRC_ISS,ISS,"BC Hydro",BC,55.002841,-121.045361,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ","Location approximate"
"Murrary River Coal JCT",BC_MRC_JCT,JCT,"BC Hydro",BC,55.008917,-121.038597,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ","Location approximate"
"Maple Ridge",BC_MRG_DSS,DSS,"BC Hydro",BC,49.220314,-122.623415,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Maple Ridge JCT",BC_MRG_JCT,JCT,"BC Hydro",BC,49.220669,-122.623523,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Marble River Hatchery",BC_MRH_ISS,ISS,"BC Hydro",BC,50.523425,-127.431582,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Marble River Hatchery JCT",BC_MRH_JCT,JCT,"BC Hydro",BC,50.523311,-127.431917,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Merritt,BC_MRT_DSS,DSS,"BC Hydro",BC,50.119055,-120.774345,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Malaspina,BC_MSA_DSS,DSS,"BC Hydro",BC,49.668833,-123.960396,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Montrose Creek GS",BC_MTC_GSS,GSS,"BC Hydro",BC,50.623136,-124.187332,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Monte Lake",BC_MTE_DSS,DSS,"BC Hydro",BC,50.523678,-119.836293,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mount Polley Mining",BC_MTP_DSS,DSS,"BC Hydro",BC,52.544315,-121.633042,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mount Polley Mining JCT",BC_MTP_JCT,JCT,"BC Hydro",BC,52.440045,-122.281328,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Murrin,BC_MUR_DSS,DSS,"BC Hydro",BC,49.277984,-123.101318,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Marysville,BC_MVL_DSS,DSS,"BC Hydro",BC,49.639709,-115.928602,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Marysville JCT",BC_MVL_JCT,JCT,"BC Hydro",BC,49.640359,-115.927700,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
McEwan,BC_MWN_DSS,DSS,"BC Hydro",BC,54.428895,-122.641038,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"McEwan JCT",BC_MWN_JCT,JCT,"BC Hydro",BC,54.429091,-122.598810,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Moyie,BC_MYE_DSS,DSS,"BC Hydro",BC,49.284974,-115.830735,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Moyie JCT",BC_MYE_JCT,JCT,"BC Hydro",BC,49.506558,-115.739134,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Nakusp,BC_NAK_DSS,DSS,"BC Hydro",BC,50.238006,-117.795818,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"New Denver",BC_NDR_DSS,DSS,"BC Hydro",BC,49.997444,-117.369746,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"New Denver JCT",BC_NDR_JCT,JCT,"BC Hydro",BC,50.218972,-117.783364,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Newell,BC_NEL_DSS,DSS,"BC Hydro",BC,49.217765,-122.962930,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Nexen,BC_NEX_ISS,ISS,"BC Hydro",BC,49.139261,-123.866226,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Nexen JCT",BC_NEX_JCT,JCT,"BC Hydro",BC,49.132872,-123.866768,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Northfield,BC_NFD_DSS,DSS,"BC Hydro",BC,49.190750,-123.997391,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Solex Gas",BC_NGL_ISS,ISS,"BC Hydro",BC,56.148665,-120.666900,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Confor Houston Sawmill",BC_NHS_ISS,ISS,"BC Hydro",BC,54.383939,-126.711132,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
